Timestamp,Roll,Roll_PID,Pitch,Pitch_PID,Motor_FL,Motor_FR,Motor_RL,Motor_RR,ROLL_P,ROLL_I,ROLL_D
23:15.3,110,0,0.00-0.26,28.31,0.03,-3.51,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.29,0.03,-3.51,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.3,0.03,-3.54,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.37,0.03,-3.54,663,607,670,614,
23:15.3,110,0,0.00-0.26,28.43,0.03,-3.54,663,607,670,614,
23:15.4,110,0,0.00-0.26,28.47,0.03,-3.53,663,607,670,614,
23:15.4,110,0,0.00-0.26,28.53,0.03,-3.54,663,606,671,614,
23:15.4,110,0,0.00-0.26,28.55,0.03,-3.52,664,606,671,613,
23:15.4,110,0,0.00-0.26,25.98,0.03,-3.18,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.99,0.03,-3.16,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.96,0.03,-3.13,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.98,0.03,-3.12,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.96,0.03,-3.11,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.95,0.03,-3.11,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.93,0.03,-3.1,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.94,0.03,-3.1,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.96,0.03,-3.08,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.99,0.03,-3.06,661,609,668,616,
23:15.4,100,0,0.00-0.26,26.02,0.03,-3.07,661,609,668,616,
23:15.4,100,0,0.00-0.26,26,0.03,-3.07,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.99,0.03,-3.08,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.97,0.03,-3.08,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.95,0.03,-3.06,661,609,668,616,
23:15.4,100,0,0.00-0.26,25.93,0.03,-3.05,661,610,667,616,
23:15.4,100,0,0.00-0.26,25.92,0.03,-3.03,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.89,0.03,-3.03,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.87,0.03,-3.03,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.85,0.03,-3.02,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.85,0.03,-3.02,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.83,0.03,-3.04,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.82,0.03,-3.07,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.8,0.03,-3.1,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.79,0.03,-3.14,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.77,0.03,-3.13,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.77,0.03,-3.15,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.76,0.03,-3.14,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.78,0.03,-3.16,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.79,0.03,-3.16,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.79,0.03,-3.18,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.8,0.03,-3.19,661,610,667,616,
23:15.5,100,0,0.00-0.26,25.83,0.03,-3.18,661,609,668,616,
23:15.5,100,0,0.00-0.26,25.85,0.03,-3.15,661,609,668,616,
23:15.5,100,0,0.00-0.26,25.87,0.03,-3.13,661,609,668,616,
23:15.5,100,0,0.00-0.26,25.88,0.03,-3.14,661,609,668,616,
23:15.5,100,0,0.00-0.26,25.85,0.03,-3.16,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.83,0.03,-3.19,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.81,0.03,-3.21,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.8,0.03,-3.22,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.81,0.03,-3.23,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.8,0.03,-3.23,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.81,0.03,-3.23,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.81,0.03,-3.22,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.8,0.03,-3.22,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.79,0.03,-3.22,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.75,0.03,-3.23,661,610,667,616,
23:15.6,100,0,0.00-0.26,25.75,0.03,-3.22,661,610,667,616,
23:15.6,100,0,0.00-0.26,25.76,0.03,-3.2,661,610,667,616,
23:15.6,100,0,0.00-0.26,25.79,0.03,-3.21,661,610,667,616,
23:15.6,100,0,0.00-0.26,25.81,0.03,-3.21,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.83,0.03,-3.22,661,609,668,616,
23:15.6,100,0,0.00-0.26,25.79,0.03,-3.21,661,610,667,616,
23:15.6,100,0,0.00-0.26,25.78,0.03,-3.22,661,610,667,616,
23:15.6,100,0,0.00-0.26,25.77,0.03,-3.23,661,610,667,616,
23:15.6,100,0,0.00-0.26,25.75,0.03,-3.19,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.76,0.03,-3.18,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.74,0.03,-3.18,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.75,0.03,-3.21,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.76,0.03,-3.22,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.75,0.03,-3.23,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.79,0.03,-3.24,661,609,668,616,
23:15.7,100,0,0.00-0.26,25.79,0.03,-3.25,661,609,668,616,
23:15.7,100,0,0.00-0.26,25.79,0.03,-3.26,661,609,668,616,
23:15.7,100,0,0.00-0.26,25.8,0.03,-3.28,661,609,668,616,
23:15.7,100,0,0.00-0.26,25.79,0.03,-3.27,661,609,668,616,
23:15.7,100,0,0.00-0.26,25.78,0.03,-3.26,661,609,668,616,
23:15.7,100,0,0.00-0.26,25.78,0.03,-3.25,661,609,668,616,
23:15.7,100,0,0.00-0.26,25.77,0.03,-3.22,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.77,0.03,-3.18,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.76,0.03,-3.17,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.75,0.03,-3.18,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.74,0.03,-3.16,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.77,0.03,-3.13,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.77,0.03,-3.1,661,610,667,616,
23:15.7,100,0,0.00-0.26,25.79,0.03,-3.09,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.8,0.03,-3.09,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.81,0.03,-3.1,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.82,0.03,-3.1,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.79,0.03,-3.11,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.82,0.03,-3.11,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.84,0.03,-3.08,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.85,0.03,-3.06,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.86,0.03,-3.08,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.83,0.03,-3.11,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.81,0.03,-3.12,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.8,0.03,-3.15,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.79,0.03,-3.15,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.77,0.03,-3.12,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.76,0.03,-3.12,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.73,0.03,-3.11,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.7,0.03,-3.11,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.68,0.03,-3.12,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.65,0.03,-3.14,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.66,0.03,-3.14,661,610,667,616,
23:15.8,100,0,0.00-0.26,25.68,0.03,-3.12,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.7,0.03,-3.09,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.69,0.03,-3.11,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.68,0.03,-3.1,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.66,0.03,-3.07,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.64,0.03,-3.08,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.62,0.03,-3.07,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.59,0.03,-3.08,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.56,0.03,-3.09,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.56,0.03,-3.11,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.58,0.03,-3.13,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.61,0.03,-3.17,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.62,0.03,-3.22,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.64,0.03,-3.23,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.64,0.03,-3.2,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.64,0.03,-3.21,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.61,0.03,-3.25,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.61,0.03,-3.27,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.6,0.03,-3.28,661,610,667,616,
23:15.9,100,0,0.00-0.26,25.58,0.03,-3.29,661,610,667,616,
23:15.9,100,0,1.00-0.26,25.64,0.03,-3.24,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.66,0.03,-3.18,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.72,0.03,-3.24,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.63,0.03,-3.2,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.65,0.03,-3.28,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.56,0.03,-3.19,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.8,0.03,-3.19,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.72,0.03,-3.12,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.74,0.03,-3.18,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.75,0.03,-3.23,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.64,0.03,-3.14,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.62,0.03,-3.18,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.58,0.03,-3.19,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.65,0.03,-3.21,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.54,0.03,-3.18,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.7,0.03,-3.25,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.69,0.03,-3.23,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.73,0.03,-3.15,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.6,0.03,-3.16,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.57,0.03,-3.17,661,610,667,616,
23:16.0,100,0,1.00-0.26,25.47,0.03,-3.16,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.46,0.03,-3.2,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.5,0.03,-3.17,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.59,0.03,-3.05,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.5,0.03,-3.09,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.58,0.03,-3.19,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.5,0.03,-3.15,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.55,0.03,-3.15,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.52,0.03,-3.17,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.55,0.03,-3.13,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.55,0.03,-3.11,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.48,0.03,-3.12,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.5,0.03,-3.11,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.52,0.03,-3.11,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.56,0.03,-3.18,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.55,0.03,-3.16,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.58,0.03,-3.15,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.53,0.03,-3.11,661,610,667,616,
23:16.1,100,0,1.00-0.26,25.47,0.03,-3.09,661,610,667,616,
23:16.1,100,0,1.00-0.25,25.41,0.03,-3.03,661,610,667,616,
23:16.1,100,0,1.00-0.25,25.49,0.03,-3.1,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.44,0.03,-3.07,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.47,0.03,-3.12,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.43,0.03,-3.1,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.41,0.03,-3.04,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.44,0.03,-3.08,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.42,0.03,-3.12,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.43,0.03,-3.32,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.42,0.03,-3.34,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.48,0.03,-3.31,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.47,0.03,-3.29,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.55,0.03,-3.34,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.44,0.03,-3.26,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.5,0.03,-3.22,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.43,0.03,-3.1,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.49,0.03,-3.1,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.42,0.03,-3.13,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.37,0.03,-3.11,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.33,0.03,-3.18,661,610,667,616,
23:16.2,100,0,1.00-0.25,25.37,0.03,-3.1,661,610,667,616,
23:16.2,100,0,2.00-0.25,25.55,0.03,-3.16,661,610,667,616,
23:16.3,100,0,2.00-0.25,25.71,0.03,-3.04,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.62,0.03,-2.87,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.57,0.03,-3.01,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.45,0.03,-3.08,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.5,0.03,-3.14,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.57,0.03,-3.03,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.48,0.03,-3.08,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.55,0.03,-3.09,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.47,0.03,-2.91,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.71,0.03,-2.97,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.68,0.03,-2.88,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.62,0.03,-3,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.72,0.03,-3.06,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.68,0.03,-2.94,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.75,0.03,-3,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.76,0.03,-3.04,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.58,0.03,-2.99,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.6,0.03,-2.95,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.45,0.03,-2.83,661,610,667,616,
23:16.3,100,0,2.00-0.26,25.45,0.03,-3.02,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.5,0.03,-2.99,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.37,0.03,-2.93,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.54,0.03,-2.93,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.47,0.03,-3,661,610,667,616,
23:16.4,100,0,2.00-0.25,25.33,0.03,-3.03,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.68,0.03,-3.05,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.47,0.03,-3.02,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.52,0.03,-3.13,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.62,0.03,-3.33,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.63,0.03,-3.18,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.53,0.03,-3.04,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.68,0.03,-3.03,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.72,0.03,-3.2,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.64,0.03,-3.21,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.56,0.03,-3.22,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.49,0.03,-3.12,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.5,0.03,-3.26,661,610,667,616,
23:16.4,100,0,2.00-0.26,25.34,0.03,-3.12,661,610,667,616,
23:16.4,100,0,2.00-0.25,25.36,0.03,-3.05,661,610,667,616,
23:16.4,100,0,2.00-0.25,25.53,0.03,-3.09,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.43,0.03,-3.18,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.56,0.03,-3.17,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.58,0.03,-3.1,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.61,0.03,-3.13,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.49,0.03,-3.07,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.37,0.03,-3.21,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.25,0.03,-3.25,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.19,0.03,-3.12,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.4,0.03,-3.15,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.33,0.03,-3.2,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.39,0.03,-3.08,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.65,0.03,-3.19,661,610,667,616,
23:16.5,100,0,2.00-0.25,25.59,0.03,-3.04,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.67,0.03,-3.08,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.59,0.03,-3.18,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.69,0.03,-3.09,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.65,0.03,-3.09,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.73,0.03,-3.11,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.63,0.03,-3.15,661,610,667,616,
23:16.5,100,0,2.00-0.26,25.55,0.03,-3.12,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.6,0.03,-3.08,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.6,0.03,-3.04,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.56,0.03,-3.08,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.51,0.03,-3.09,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.54,0.03,-3.02,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.53,0.03,-3.04,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.64,0.03,-2.97,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.63,0.03,-3.09,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.43,0.03,-3,661,610,667,616,
23:16.6,100,0,2.00-0.26,25.43,0.03,-2.85,661,610,667,616,
23:16.6,100,0,3.00-0.26,25.5,0.03,-2.92,661,610,667,616,
23:16.6,100,0,3.00-0.26,25.58,0.03,-3.08,661,610,667,616,
23:16.6,100,0,3.00-0.26,25.29,0.03,-3.22,661,610,667,616,
23:16.6,100,0,3.00-0.25,25.46,0.03,-3.09,661,610,667,616,
23:16.6,100,0,3.00-0.25,25.42,0.03,-3.15,661,610,667,616,
23:16.6,100,0,3.00-0.25,25.52,0.03,-3.31,661,610,667,616,
23:16.6,100,0,3.00-0.25,25.14,0.03,-3.3,660,610,667,617,
23:16.6,100,0,3.00-0.25,25.44,0.03,-3.3,661,610,667,616,
23:16.6,100,0,3.00-0.25,25.6,0.03,-3.12,661,610,667,616,
23:16.7,100,0,3.00-0.25,25.48,0.03,-2.98,661,610,667,616,
23:16.7,100,0,3.00-0.25,25.49,0.03,-3.14,661,610,667,616,
23:16.7,100,0,3.00-0.25,25.55,0.03,-2.99,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.72,0.03,-3.12,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.65,0.03,-3.29,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.53,0.03,-3.38,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.38,0.03,-3.3,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.44,0.03,-3.31,661,610,667,616,
23:16.7,100,0,3.00-0.25,25.41,0.03,-3.2,661,610,667,616,
23:16.7,100,0,3.00-0.25,25.48,0.03,-3.3,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.59,0.03,-3.49,661,609,668,616,
23:16.7,100,0,3.00-0.26,25.63,0.03,-3.52,661,609,668,616,
23:16.7,100,0,3.00-0.26,25.61,0.03,-3.47,661,609,668,616,
23:16.7,100,0,3.00-0.26,25.63,0.03,-3.47,661,609,668,616,
23:16.7,100,0,3.00-0.26,25.73,0.03,-3.29,661,609,668,616,
23:16.7,100,0,3.00-0.26,25.59,0.03,-3.22,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.53,0.03,-3.38,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.47,0.03,-3.26,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.59,0.03,-3.37,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.45,0.03,-3.17,661,610,667,616,
23:16.7,100,0,3.00-0.26,25.43,0.03,-3.16,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.51,0.03,-3.27,661,610,667,616,
23:16.8,100,0,3.00-0.25,25.29,0.03,-3.31,660,610,667,617,
23:16.8,100,0,3.00-0.25,25.41,0.03,-3.18,661,610,667,616,
23:16.8,100,0,3.00-0.25,25.44,0.03,-3.1,661,610,667,616,
23:16.8,100,0,3.00-0.25,25.31,0.03,-2.9,661,610,667,616,
23:16.8,100,0,3.00-0.25,25.5,0.03,-3.23,661,610,667,616,
23:16.8,100,0,3.00-0.25,25.46,0.03,-3.28,661,610,667,616,
23:16.8,100,0,3.00-0.25,25.64,0.03,-3.37,661,609,668,616,
23:16.8,100,0,3.00-0.26,25.7,0.03,-3.15,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.81,0.03,-3.09,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.74,0.03,-3.14,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.7,0.03,-3.01,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.56,0.03,-3.19,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.49,0.03,-3.21,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.45,0.03,-3.16,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.34,0.03,-3.24,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.54,0.03,-3.22,661,610,667,616,
23:16.8,100,0,3.00-0.26,25.41,0.03,-3.12,661,610,667,616,
23:16.8,100,0,3.00-0.25,25.4,0.03,-3.02,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.39,0.03,-2.93,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.51,0.03,-3.15,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.57,0.03,-2.99,661,610,667,616,
23:16.9,100,0,3.00-0.26,25.56,0.03,-3.13,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.45,0.03,-3.18,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.33,0.03,-3.05,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.45,0.03,-3.08,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.48,0.03,-3.12,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.49,0.03,-3.16,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.58,0.03,-3.13,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.4,0.03,-2.84,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.37,0.03,-3.16,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.51,0.03,-3.17,661,610,667,616,
23:16.9,100,0,3.00-0.25,25.66,0.03,-3.38,661,609,668,616,
23:16.9,100,0,3.00-0.26,25.75,0.03,-3.23,661,610,667,616,
23:16.9,100,0,3.00-0.26,25.63,0.03,-3.09,661,610,667,616,
23:16.9,100,0,3.00-0.26,25.71,0.03,-3.07,661,610,667,616,
23:16.9,100,0,3.00-0.26,25.71,0.03,-3.23,661,610,667,616,
23:16.9,100,0,3.00-0.26,25.45,0.03,-3.11,661,610,667,616,
23:16.9,100,0,4.00-0.26,25.95,0.03,-3.31,661,609,668,616,
23:17.0,100,0,4.00-0.26,25.6,0.03,-3.35,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.56,0.03,-3.27,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.57,0.03,-3.1,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.45,0.03,-2.91,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.56,0.03,-2.83,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.5,0.03,-3.08,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.37,0.03,-3.3,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.42,0.03,-3.29,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.47,0.03,-3.4,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.36,0.03,-3.24,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.86,0.03,-3.16,661,609,668,616,
23:17.0,100,0,4.00-0.26,25.71,0.03,-2.93,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.59,0.03,-3,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.45,0.03,-3.09,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.61,0.03,-3.31,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.56,0.03,-3.15,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.73,0.03,-3.31,661,609,668,616,
23:17.0,100,0,4.00-0.26,25.82,0.03,-2.87,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.91,0.03,-2.92,661,610,667,616,
23:17.0,100,0,4.00-0.26,25.51,0.03,-2.93,661,610,667,616,
23:17.1,100,0,4.00-0.26,25.38,0.03,-3.24,661,610,667,616,
23:17.1,100,0,4.00-0.26,25.29,0.03,-3.22,661,610,667,616,
23:17.1,100,0,4.00-0.26,25.46,0.03,-3.28,661,610,667,616,
23:17.1,100,0,4.00-0.26,25.44,0.03,-3.47,660,610,667,617,
23:17.1,100,0,4.00-0.26,25.96,0.03,-3.4,661,609,668,616,
